force,intelligence,agilite,chance,experience,niveau_quete,equipement,fatigue,survie
37.34205025292938,89.96140846429455,45.14861413911297,24.790561366600794,1.2805179265268984,1.0,58.83087184572333,23.0114732596577,1
22.021738445155947,7.099308600903253,63.11029572700989,22.894178381115438,18.108400260122558,6.0,7.085734988865344,23.80046343689952,0
66.89777782962805,21.42368073704386,13.2311848725025,93.5514240580671,11.420861866505689,8.0,24.299724239572452,47.29729429445937,1
40.70599614859366,9.432579649188222,65.8982749514663,35.429756658955384,8.222045520994762,1.0,67.33645472933016,98.41652113659661,1
9.841787115195888,40.26212821022688,33.93026053949632,86.16725363527911,4.973126678405713,4.0,53.62857539103444,14.018229709477447,1
18.348803578723327,46.26280684009674,87.448595407058,7.538488837428936,16.16044489463405,9.0,9.790872820160034,65.2144893998522,0
54.0587938100305,1.4757856495650534,9.326277618383594,75.35655040196755,4.7275898108349885,7.0,48.56411254507185,21.374729919918167,0
40.10402925494526,5.8635399972178925,37.89731189769161,98.5308843779726,5.3040611634430395,8.0,28.52492289469203,69.65915036001626,0
73.05053174154659,78.33615284842872,66.18713119507453,48.667141165432945,3.7979573453527427,4.0,96.87093649691589,57.91802908162562,1
54.21952013742742,74.7975560379064,5.716527290748308,58.41775944589712,10.05700765839027,9.0,15.743272793948327,96.07789032744503,0
8.011146524058688,18.58249609807232,59.50351064500276,67.52125536040901,4.704077900018624,2.0,94.15961272290893,56.96754101381849,1
57.891905750721065,3.9741662289064394,8.198340549487549,65.73731644725225,11.304538476881788,6.0,93.47062577364272,20.425919942353644,1
71.61918007894148,23.868595261584602,39.57858467912545,67.16902229599712,5.999941595975244,6.0,92.90183317055141,93.57342874448233,0
0.9315456884246398,62.11592554930928,56.299364563894606,9.998124892458849,10.752688082032547,9.0,26.520041475040134,93.3259377993709,0
88.08641736864395,87.92702424845427,36.9527088738884,15.774683235723197,16.67489909279614,5.0,61.16777657259501,98.72330636315043,0
65.39763177107326,0.7823107152157949,81.71041351154616,29.93787521999779,13.267774299321546,3.0,26.446592148712767,88.97127070057091,0
74.24166839809988,15.544790977499046,28.175627145789427,21.062965480694306,6.857605755865173,5.0,50.54090580979872,25.11212520698941,0
90.81590462185719,5.079889366253065,63.42844473091942,82.93480893722193,0.8817352359810005,6.0,77.11192230196271,63.71133773013796,0
26.19552624343482,74.12309083479308,55.16804211263913,42.768691898067935,0.1933939921667993,2.0,94.50509390466391,69.10196237558765,1
14.905428547851951,3.6028138060830606,36.921598451219175,55.25250967449976,8.595734257615435,1.0,30.825834993013366,89.898148874259,0
79.61223048880417,86.07025820009028,89.89246365264746,21.007653833975404,4.990594784458489,2.0,35.36786346146184,55.98835191438697,1
87.47127235410912,97.3837022637289,74.94776111435392,92.57638225695565,4.734746644587173,3.0,97.62060329309628,81.07717199403969,1
88.14162046633244,2.4786361898188725,73.6564471755082,33.21854679464287,18.61631772096651,4.0,26.680570959447202,78.73745091354711,0
10.809562640295711,87.21667829060897,85.85932513377816,22.243371754566443,16.331732111938578,8.0,34.965842444591864,82.0536380971562,1
87.13230358630082,22.2923547205809,66.00331827486289,39.84659785647835,5.572061220460078,2.0,96.68891040483612,27.91249927218714,0
64.14817386076277,39.96783843600609,98.11496871982601,53.62157324787219,18.784742806494314,2.0,87.70384115755603,26.121519639021017,1
58.058973373870785,98.35505728830871,3.8257197353262717,59.65712549877446,6.913742233596006,6.0,43.6393883870608,98.423584931659,1
11.564578402933046,89.95047329111996,19.007877450229604,4.4386533713231096,8.721150309099446,9.0,92.55751654990827,53.84519970927919,1
71.94299991448455,74.19500778394766,67.06285044329995,36.422147178126416,1.3994762225262036,6.0,62.31554099464092,66.33874762655442,0
12.462531566436773,90.00468350970914,50.712250403526916,66.68929041057297,6.523658097147997,5.0,55.44124776667937,19.184009299014747,1
66.49294342127715,37.91452771225418,74.813456015889,17.402734320994394,11.382105097316186,7.0,54.79372131356982,0.04059396972875273,1
28.69137168689272,42.98881499898346,57.9984781195682,65.47056237030716,9.299763804940284,8.0,67.56272331900999,51.11739968745871,1
79.3735399106002,95.98320036830363,73.59614459402218,65.88507449984218,5.675728099860549,10.0,33.51882554098009,81.84234645366642,0
75.11381375407322,67.27956705571671,22.464066599728827,19.912993272657665,0.48850775453652684,4.0,98.39360227818514,61.12739730606801,0
76.84893390001969,45.54161683800891,88.61369090509815,57.567089940931815,14.366918309979773,7.0,49.43771690104369,24.398443957843885,0
65.60580111117841,0.554481813803176,75.0964476618473,77.0046188574025,2.1317459312707787,7.0,21.88411368123194,80.4109856173143,0
69.59117764082383,46.454988457425216,55.74057940333953,91.74700144554402,2.427171983787688,3.0,80.14166017222645,66.75777325863531,1
98.7892453066448,59.545231846941974,95.0039608443156,89.1425925810437,12.253046455235257,9.0,42.67407568586555,90.68547304561135,1
44.59136120767005,15.91579075429993,86.14949097832623,45.00697572469081,15.03553573001023,5.0,76.58136842971655,52.12998128279821,1
62.67484369817813,27.45974469175383,7.748335386473581,28.572815086315252,5.434302141643692,6.0,89.30268327903168,8.057765765766845,1
15.08306580130866,38.303529243133816,15.280526657714798,21.395287710598744,8.297357917964362,6.0,54.261114050391534,41.577423410315596,0
20.683438951441026,42.01435177734256,90.4838478340177,58.40794142042252,13.910459729959362,10.0,38.038102892771164,0.5896083583993073,1
35.17588026718247,75.34751250593858,85.34479505691046,95.34303384701063,8.380425652596436,9.0,79.98681709412678,89.78113473991952,1
48.82294775502505,27.293531176325658,48.56419937985004,38.885720324612805,13.377472412458342,7.0,72.41813776272888,84.05056630625586,1
91.9541620668976,98.07219775189232,53.41236295325044,90.69288625867684,11.837855512558217,1.0,8.394746216200023,42.861276966109486,1
86.685135559513,18.172902651343215,26.015631391930473,32.735266694173426,9.093986500329642,6.0,76.12297078940271,37.912621556413626,0
75.20098235547849,83.19242851552727,25.22715317823806,8.190623276164255,0.3876657410002138,9.0,5.208560824325548,95.1919692381921,0
22.42221657197482,6.861837045276942,95.72856027763683,4.0258137540766565,0.6205999776142423,4.0,19.93606823625329,2.0380017320332344,0
15.238234578479037,12.622097487420625,66.94588446199107,56.396958193001915,4.359290818130073,5.0,76.68980983562408,16.778914336780225,1
60.72474938909317,74.79256519552858,11.453287137889767,81.93011743110851,19.294415460681755,2.0,57.86847325092436,92.88871684071216,1
57.57967284124141,90.80261510474446,37.53069594253184,94.14705985413096,3.9665955418343057,10.0,69.06144159329803,62.724239560104444,1
10.190130544597654,77.2480884951224,85.02932390887963,60.04116148168441,2.4211013013463023,10.0,78.26353463610197,34.7203765308449,1
42.837801323474444,37.05708762180562,50.59607896770779,34.123117486128315,16.991512539991547,8.0,10.55388706439986,96.07875672145786,0
63.558510610144594,82.87073110024582,70.73086437060769,43.5487145007677,14.675906080267838,5.0,61.59123540535511,91.96176569027669,1
77.46414503715746,46.48737716345078,82.57345984207556,59.24746190637017,6.446091659622364,4.0,83.07310188906034,8.66628980556744,1
88.1631184002772,24.386343919095598,46.470846660323176,61.03317042305206,7.579786082565281,1.0,49.4306503615922,32.50141678887595,0
48.754993239134436,35.48249661760953,25.835240885867805,27.965848803758597,11.923100158748587,5.0,55.57910279195838,51.66272517149342,0
19.105642352709886,24.135605037267993,40.642812467051925,55.51762115818608,4.806478722484311,8.0,64.59028997409523,49.082133507858615,0
79.29328681323175,9.305335055467168,22.159640047253014,69.17871552952019,6.124120602601768,10.0,36.902045066103696,55.34729550102496,0
34.375739414620256,99.6631463959332,55.038847275667855,35.18105276141683,9.07490525706357,5.0,25.14036762009415,12.065588475230582,1
19.25842934515174,11.955474125505283,53.586396538374984,76.2189609484103,3.7029968487532394,4.0,73.86046535089507,27.649962696868926,1
58.95869059607909,76.02078953730826,59.679074051230174,98.0510630462513,16.652567266541357,5.0,22.74831634825547,17.94415436854033,1
1.4148367256063832,53.413508926766326,27.43113267832673,97.4294931102738,11.067179335972167,3.0,63.78696551059275,75.27921757912537,1
10.258764678776068,1.2265403375507966,28.43393271371494,47.8714208606398,6.814118651205847,1.0,25.247839049297262,86.17229646275132,0
11.408714072492455,6.5343435113932475,49.1746560291068,57.70211564708181,13.729020365120332,3.0,14.919758447365517,56.28395970845642,0
30.383551184222767,99.39181227102202,11.845156221146159,76.44434453261943,12.126353024859256,10.0,22.568713706503463,52.25725351302179,1
45.05144648887543,44.27210040193283,86.016666582618,99.0031260466798,6.107604886387207,10.0,6.023030437254084,96.01087774342992,1
9.923357477478822,76.27371043547086,62.551503040660315,26.464612529000743,1.623749309339686,4.0,17.381354832643446,7.5064868901167925,1
0.2675722602885733,45.05037046177024,59.38111951195633,29.12592890310276,4.629524691120517,5.0,70.29875580937171,45.40313264070433,1
68.73849200712428,92.39110444825486,78.78280266467314,62.505800716422186,13.223660857067356,4.0,42.51389661042116,54.456237871057866,1
64.76347234024807,90.8411445212606,82.66311596500596,7.140983685581414,3.3184557844144935,5.0,59.50440373194047,82.42403013200092,1
92.11925289676381,43.91534486737374,46.86979702761619,30.409119054476676,8.050170383256113,5.0,50.047217711792555,49.37952193450843,0
8.044185189930097,3.986078418361305,43.202866416077256,32.23215833582999,5.007358048240079,2.0,22.892441572182697,67.42983671721711,0
86.05168728172711,58.712293170978334,2.0745456215533697,76.47603800317762,16.42842490516767,10.0,4.023167314461618,75.62688304125571,0
47.05008232516336,65.15094894336863,91.60727879267675,18.148914722312593,11.706592505557087,8.0,96.90552360657037,47.00103949603517,1
40.83480934300153,32.10582559565716,10.459988458255742,16.08248526588355,8.232901795755874,8.0,28.821779536145577,94.51935395632105,0
81.35660347379726,55.00966089717829,45.48259086017295,31.451715717016793,6.465475725519894,7.0,86.4910584051879,82.4927203268701,0
0.11510674481122196,86.93674843206523,46.1976344982144,5.420408537672861,10.368787849214575,10.0,75.64431540555738,62.540874214500896,1
75.9990536061017,20.355823835027387,54.921963908533165,92.76727608444477,8.762321901447566,8.0,12.142608336261985,97.31468158216944,0
60.887166708196496,23.929746232765037,15.83781638052324,55.083900700266994,11.045028181074661,2.0,22.470065945578465,84.14056816170356,0
11.346111790424496,94.70607423593562,64.77096887837587,15.397112442832805,18.65306119868209,5.0,50.88720150695117,27.34248967132742,1
83.47239455766943,98.02446326033754,24.373090607513838,55.12650768804696,7.671720264942998,10.0,50.8240891592894,87.93262551464761,0
86.40269344285882,27.624740282204097,79.00061820031135,41.49424235513452,18.6849678736504,9.0,26.71726630669048,0.256525935857721,0
72.60509826135325,83.74759226064214,57.992338388340414,65.99407530549193,17.305211894004852,8.0,53.85805777038737,34.512394169300755,1
55.1917417070811,54.343006295867305,45.534461686650104,32.17773502290374,3.7730474741421083,4.0,57.17976419849011,23.35624460578931,1
77.55444750992588,4.364729909730192,74.4705151565196,70.52278810250026,16.228178051297537,7.0,98.84140019393625,79.23936606999304,0
65.20190014006059,15.210532021022317,96.48244383709104,12.624626980938869,19.307071803537074,6.0,86.97003133622154,87.41903740543083,1
44.03062097706771,52.59510868075614,45.69280744742422,72.24438275706426,8.199572394927287,3.0,7.482824824370882,78.15252912730249,1
26.50227795434089,62.325940052199805,39.748332388577346,8.0315320579449,6.5713117796691245,9.0,38.00093975226551,31.666115393339965,0
71.8717425222983,75.94018093343637,87.23830173985363,3.5899099837686577,1.368414943631029,5.0,99.74259229562153,74.6766366737927,0
43.397147192312566,9.844312638319796,63.37478287807913,87.25792326070906,8.873571033234116,5.0,90.3424062050486,4.599096867721276,1
79.61434651622118,29.33677759652088,37.484108977531484,14.556979569939843,10.6233263629752,10.0,68.18003713527283,18.00568861513111,0
17.506935506290453,60.94917868885368,38.25442986168739,68.31345799627138,9.953345047359022,10.0,14.311772012850966,46.11499133549975,1
25.39773394135423,25.532670815915402,0.9397431454871041,80.46330769751464,18.02418847197766,9.0,15.797562207178695,44.17297836038144,0
34.55656244430817,58.75717051264214,63.89387023600121,42.430893846089766,5.001964488154025,5.0,19.921699910889235,38.46932489673455,1
48.32080610592161,23.720570192757464,57.19226923507389,57.481193017864506,19.85384087253795,5.0,2.1939597859565008,83.0037561492844,0
39.58057409113673,0.8097965761490244,86.50673976972661,77.83116157700779,19.472056336558495,10.0,74.51721541339701,83.28388996731884,1
90.29349184497755,77.57409796033808,23.01183909704163,80.19319575452876,4.380090778562109,4.0,62.08911631303041,67.77644586233595,0
72.0928376670709,65.91815403167537,83.83371169625165,62.82481036868983,18.068074081459358,1.0,30.893288395263607,44.082319016281154,1
57.957380536840276,73.23597679392383,9.013337574621893,29.51104516291553,14.94961729876743,3.0,20.079479465007623,78.65128110305052,1
87.64605967066406,36.585753061512385,50.17947622648401,27.252735071236355,3.29088840737493,8.0,96.73840761668122,29.514144917249187,0
87.03969593250397,80.42325386045106,46.833138885269534,7.529936090675749,15.08302986122671,4.0,86.01405968988219,72.42167120755182,0
97.99422427819034,96.72697473000323,80.45876440205619,36.577504940556636,15.813639371778748,1.0,26.445857835242382,12.358873676349235,1
36.8585658616039,74.90116035367608,26.216140824973643,38.10254992724753,12.770985356016737,6.0,10.834610219923068,23.382190221158318,1
2.502464964648232,88.42348452148522,56.140738224987885,91.52559087431594,4.427344001479801,2.0,63.54039223779391,46.42675363226804,1
70.10771654709441,64.92394462845911,11.667593672705445,4.534681101338212,0.7442425644940998,8.0,11.61204807251095,23.480003243132906,0
53.75466058825258,38.86458311501425,37.10115154868827,94.93807684119055,13.929679832752658,9.0,41.91267534147228,74.22690147653158,1
15.452290240983501,41.488452743680696,9.90216347105285,48.93470377896145,8.16231771395401,5.0,3.2716286855046905,37.05299587344354,0
44.338308606070164,95.0555169851427,85.54501933059547,9.935462460613032,13.713605309625708,9.0,90.16962124246547,64.48268097540277,1
6.055008916660876,27.588144086158685,96.82068759363868,94.90107882621376,16.48382163863143,2.0,66.2768738061978,64.17044672332176,1
59.71459595195451,2.135745473637063,78.67945904546167,24.356889716402364,2.5184777061608576,10.0,20.520557514287642,82.98178372171326,0
55.4207788461129,58.63830835815619,81.3052981121059,23.299867904603143,15.4873715560964,10.0,0.28355514800163517,85.84061263801763,1
14.4687980320508,12.99921314434368,25.065419672812382,17.449712090139347,13.221152851946336,1.0,13.18032295618975,35.82422792165328,0
78.84315344537168,58.88529220504422,1.5781083511160254,26.536750832497336,2.5351708742556056,7.0,52.60855265978671,74.56652750339957,0
47.62459654232502,77.80170393142028,51.32379576091917,10.90540100038455,10.076773795716427,10.0,4.336503689917171,78.32269959803796,0
86.69809077598383,52.14512147130841,45.8042522097682,96.40261831220288,1.2165081498901165,8.0,84.72985431672427,42.627361927999175,0
10.796182967922718,71.24013148970964,44.35623293630086,89.92667651235348,6.442236394926521,3.0,6.568223332011391,27.50159995579532,1
63.30767243010155,54.835643404836055,32.51854433186679,99.46277558609236,10.61113674862649,8.0,50.55510744856804,43.01993258236233,1
79.3096093101646,11.441407243007962,65.47129575231422,87.7706213064214,11.026704567795978,4.0,43.006994166638634,88.8091021988493,0
41.381357117691344,82.74192247800447,39.87301842569533,72.96125076345044,6.25096699994266,6.0,66.5107863060309,37.430102343553685,1
15.263892476872376,92.29850357343844,6.713330813664776,83.17718884748545,1.864602034073548,2.0,74.45889691918791,37.26468593759036,1
13.011545357384335,5.998097797084656,95.66246238469066,56.16833815697281,13.400265294645916,7.0,35.35980796337677,66.53405200029154,0
75.02842502514783,86.80921488690649,72.10606787461494,96.83986253114745,12.00820182449354,6.0,10.36005659246334,50.74125469680041,1
15.473017585826144,48.21893962043886,84.72748481349525,35.01139942211912,11.125309522086537,2.0,76.26056319368497,57.410000433146266,1
80.72213711523443,84.51551613283581,97.45466021257081,81.84268595406697,12.271465610709296,9.0,2.62538314535834,92.90842909949365,1
82.9460789959663,26.744772515411064,18.04160719608544,70.26987728656047,6.179693776598203,6.0,35.10234207369818,18.140555821256864,0
14.32514903420291,65.73446348367955,6.958542124833644,74.09690591184199,19.43620637516038,2.0,74.61117620057067,21.513288003351093,1
41.98324937645032,34.08959817693328,37.00530924770039,72.15959677426731,15.53671239933482,10.0,59.62237722050923,88.33421845183433,1
15.557990340448836,75.44358791249854,4.976249243295716,8.158152753191317,8.86225948660652,7.0,48.566170489099626,44.20441866977791,0
27.316684436476947,75.49431436683707,11.381750811020176,42.99136333978903,5.664929401608987,10.0,48.66327533642508,66.71325587363496,0
4.541736260442752,39.526339608762896,59.932495694445045,0.7687085899882873,6.028387240368735,4.0,76.7349527308604,76.41608957612476,0
28.94471312174376,11.99843437055491,49.738532861332686,43.06550113536029,2.583714035184299,9.0,70.36712633826636,50.026234655621316,0
83.33542024198782,80.62001865667638,7.207549659215784,86.17643620225886,0.8460452312558275,1.0,45.9754250356275,7.786261187575761,1
31.306063067733614,42.92842863008356,40.442288450523435,64.01416690475789,5.790304111715163,7.0,2.085655902474881,32.476817944551385,0
80.13221543104521,61.81252633042402,83.20259130717072,91.97697517413846,1.7625976259576936,2.0,24.331647482273368,58.88712883029119,1
52.39625430006316,39.5766696859333,31.027456183586132,33.95132811484639,6.66137244986264,3.0,7.637937747302114,63.322466696818644,0
53.06048207726482,19.390370626690036,77.62282293243354,35.10997349573605,19.164466979943008,3.0,23.62688489467243,14.644421827769438,1
19.727180282398326,60.23989852731658,76.02152955468921,65.55090105187391,3.542922578944583,8.0,46.39530685130195,56.37354832878496,1
57.94680897064898,68.11334783148337,88.20481565929337,64.2991830671566,19.730638954717186,6.0,86.42468748314161,62.72174068997718,1
15.09574013930769,6.828625849575609,44.220806383628485,30.282043513901293,5.493473349723184,1.0,35.194222262007656,7.419065617328768,0
46.17424864464541,3.7607245571092074,36.873759948981274,28.70770326013192,12.893329391516748,2.0,61.50083884155736,50.70678173339551,0
46.271165892727225,55.43163713383039,79.18177972653585,89.58767655568026,8.994674073018125,10.0,65.18374546486099,32.152676288042834,1
47.56290279430695,15.086107669563853,6.1873700101100715,10.350187727039161,17.98253667911547,6.0,98.23855810933973,8.432913202456383,0
64.61270911437191,3.914212620067381,70.76217043232789,99.09860226468875,10.48137106340349,10.0,15.874620798154137,37.285198210132705,1
28.28935786144179,40.87693972473203,33.83671468414195,59.78858623829895,15.784538631273294,6.0,6.591185427971746,9.450594751509433,1
67.8379344840081,28.414697387811373,72.37336550024618,65.65640864104779,18.126853943273545,3.0,33.33620360605566,58.27395145864196,1
14.142838058431783,34.982078753584425,96.76965076927446,69.8479962811881,7.839159686707207,10.0,70.88340143710539,8.4719012004002,1
55.89220700910636,64.34932633613195,32.847655425358404,12.779376410034594,14.056617443108404,9.0,9.345296506602175,67.04560400799392,0
50.848848642280764,1.823053779153272,30.88660700638809,95.11693135961343,6.834646902630963,8.0,19.200523366438627,99.99766211030285,0
15.49451729444048,29.57921016546218,78.81201736714002,50.768971272464626,10.795415168273422,9.0,3.774749235756125,33.676437196428154,0
76.63076044472416,13.1049041429508,37.671987082252464,16.22472120884505,16.62690113378251,10.0,80.90437196393012,16.553916574405868,0
43.767340513834675,41.08586114965335,67.63629221885328,23.753020144692506,8.883974196105513,5.0,75.2391165111486,78.38003594348427,1
23.400294433542445,23.91684972455195,96.55966371940364,78.43702395932048,18.079486762749163,4.0,36.78409582250328,94.7130170244123,1
98.44397935315773,46.16799784409892,28.177173270377544,38.18724341907105,10.549195769229653,3.0,81.68912395812401,80.12592241515476,0
13.839853460343122,25.000321158900707,64.11790362044472,87.4116945052237,11.090814908488625,2.0,71.14009771190007,51.590938755248516,1
12.46777719636486,8.38751253717901,16.03123342453785,44.93192203738258,10.267054758570886,7.0,9.17135696590934,91.05049537274093,0
81.67032558555005,88.46297737180075,93.04719271262749,41.48969058190054,7.9290793094049565,6.0,23.577807386343263,99.45253512382912,0
37.491267341776755,2.818754552815006,93.08259047499531,83.91762876116057,12.999213685883632,3.0,13.759958772587167,28.687939731326818,1
82.97615831528226,69.60719885759836,13.879269181818621,70.55361752890803,8.972029479644931,1.0,90.58574891032708,1.9003884910970381,1
21.56547444683544,14.951961896422683,94.02259493413179,60.888009911605344,8.465095178959794,5.0,23.764022664093364,12.184834515861754,1
23.843950345982268,63.895173217281034,62.281056834096916,6.280715101106383,16.733754412106705,8.0,59.67390428189469,1.6435352205894427,1
51.537573020940606,24.193813442099334,14.357684024626005,42.92388931033337,12.296191655519014,4.0,57.06637160224288,18.73139117983825,1
66.82149029196349,52.348455767821136,36.06037577068755,95.3403677985515,10.881639198560668,9.0,55.415195241819546,39.045373256006414,1
47.0135078158486,63.567079146863,98.10394225515603,25.365026106921274,0.3248446221789525,2.0,34.480249316339126,73.29410214506417,1
62.825696247565645,77.1501374109859,73.51869848123113,33.251860837198485,0.8867137659041635,9.0,33.85472581797008,64.27956162027203,1
83.03836567636027,68.46825664089835,98.08191857888492,47.853117161792404,3.6455599682774653,3.0,6.310053703222462,77.61903997034217,0
45.76795774473532,29.344257117503126,4.3806275659123095,19.946983371518833,0.8381188386076399,5.0,51.53835892544988,98.91227022961235,0
54.303069765418584,25.33137652026174,75.32909188188648,19.11034307339109,7.139483520707268,1.0,86.57982770780576,33.19246863813446,1
12.44750082443834,36.8019174314673,88.94865170122814,74.33077055196212,17.892749899101066,7.0,33.90366284081606,18.681721758993874,1
69.2068491112615,36.7346926959682,79.72908803766656,26.67206958021826,1.6522301326813271,7.0,7.892700605546787,60.24532988302273,1
82.23412795398866,54.5474397344637,32.1211428214594,8.006891107499525,13.218384429162732,5.0,44.59157630996526,71.76629113116567,0
16.664477206591364,44.3908381101094,44.71296596702572,72.68143957111029,18.232144616925613,10.0,99.81505977730491,27.455536007485758,1
98.00272791942791,94.79043786030863,7.504116498815927,63.751253788329834,7.266222613019647,3.0,95.27893962796078,14.277946836254973,1
60.75729033208553,78.13119697434665,3.4798965798542025,6.72333630621088,15.570307470137308,6.0,36.21505825434207,94.94671118799197,0
3.238532397966698,15.343816339270811,44.9922568714794,37.09645075501008,8.878785783512066,2.0,57.39217783338957,52.94598815362897,0
39.803404595245,64.95607367060316,24.961165309339794,11.344861258501805,14.713497189588553,8.0,51.7745274208392,91.35425058131867,0
11.77609954906752,77.49644835314882,70.40378112068258,21.457042542371973,12.237543655272852,8.0,20.01783409911202,13.572841773052724,1
7.405203917654369,17.265636398404105,71.33698943638144,99.72624040230417,16.21026436715264,6.0,66.7839790488968,70.95404868195881,1
54.99971474868906,29.036228277781362,29.99566782367382,15.75052493200384,14.191275824207729,3.0,79.36963838450028,50.87557451743008,1
12.13624550784569,20.098037117768573,13.887687203836574,79.03730608077491,0.5256805361653138,9.0,57.22774071165261,46.74058392916748,0
98.30119576427857,12.977122971377042,88.42464468346199,6.5748105267366075,7.963199615418171,8.0,52.56956548303001,76.9164550374698,0
82.33393995083907,7.375071291123902,97.2379731513766,64.23385893863814,8.999489913259922,9.0,34.45147807026997,87.79601516504117,0
78.02629288383083,63.9793929366663,18.196313655213736,96.62646139341068,8.652365729639497,1.0,83.13908064675414,51.81021329240163,1
30.412454280746783,16.196695955589966,93.47378366390774,22.54702847154667,18.94966273619295,9.0,89.49259168211245,84.59337061558657,1
25.060530898199907,63.50570913877459,55.08414154831397,12.51702951269027,6.056492122177522,9.0,9.342840688357601,64.0987427298992,0
59.18084453166051,58.064650114025376,17.120062305579232,62.44791874336657,18.040017873814538,6.0,84.2530004113389,56.361803443129574,1
82.5236267326632,2.8373487898877614,4.546180329134197,64.145373382436,11.535424629547581,4.0,76.6959000916311,41.65867836632462,0
63.899119220887044,49.803806013611606,62.71640102980843,28.967165680160576,19.1330033990881,8.0,24.487791064894303,80.73493144287977,1
40.609252674455846,45.354413295517126,68.86135716729837,15.808044701520718,8.312434924282302,8.0,20.40230135633987,60.66602628206363,0
31.258249924693303,71.83628851124375,73.41997548045468,86.07773657543252,19.507482558297603,3.0,76.06649947951747,51.49801340822221,1
10.618393360909728,24.17378609364671,12.252190908395999,44.95960119956648,2.81755270016367,1.0,29.02120049699015,38.414983350160604,0
61.53774441639687,24.82702803811866,86.53075017207176,15.969966213016097,6.548716416023899,10.0,72.11284288221219,18.983410122335975,1
15.934241189260433,99.59694110954167,46.68151177373506,87.90756636004186,9.947405460950181,2.0,94.52328040692373,50.54444630237715,1
96.66866305524753,21.51444225262411,35.289508885635534,5.054040462789189,9.897884070503526,8.0,28.574838144101754,0.8177405947240923,0
10.749708437120741,13.393494399231464,26.447289979091327,36.5777639775401,8.06508144228717,1.0,40.05816210147566,57.02816438810293,0
19.465530188771908,55.32229266211517,7.353174974284182,50.42555291232047,15.288082294144791,5.0,82.53113179586134,62.32415786415236,1
61.10431411773787,12.866339068921517,9.668148602473515,37.319833632482,19.735753288728787,9.0,93.89485669553754,75.49651722927939,0
19.905788155245,50.91225162251821,50.00779035706439,4.530335246707473,2.740727471350408,6.0,80.39658551942121,51.93327103330832,1
14.894066457644485,89.31316920780073,13.97809857723552,93.13687355299899,6.3706006351861415,7.0,99.061573756114,73.93193605736042,1
29.923434252831825,33.637345215167834,82.82893859573758,53.23398298758764,14.174796128708758,5.0,47.48925999980332,1.663695550231492,1
33.12395935789226,10.96045894913228,41.65402694322328,30.767783371176428,17.975342083770663,1.0,59.69096159531937,26.553043698572132,1
65.55909721769689,97.20568640244157,57.847433222557896,22.754322529882277,1.0271033024077525,8.0,17.051206174665936,62.90252411453636,1
61.97358055010894,84.11671249582643,14.777570830033183,68.07268950506788,0.6314102668419874,2.0,19.078432782692733,44.103856618473294,1
41.878029816919,41.29601097889264,20.389168270213453,50.181950461098765,12.229561197835348,8.0,87.28177089123204,73.58372712686814,1
